cell_label,X,Y,class,subclass
1104095349102340761,6.968918877002407,3.891559933716902,30 Astro-Epen,319 Astro-TE NN
1104095349102190631,6.478354025985843,3.7287997477541817,33 Vascular,333 Endo NN
1104095349102340697,6.949513994373711,3.964298490605412,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102340726,6.935465162696086,3.726088997683624,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349202180481,6.44815126901653,3.805265703326824,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340555-1,6.901355164087238,4.0404435989085945,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349202350421,6.911743079632641,3.691342123297045,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102350355-1,6.849334708345735,3.635715337914984,30 Astro-Epen,319 Astro-TE NN
1104095349102180543-1,6.4708992790348425,3.981089401626895,19 MB Glut,187 SCsg Pde5a Glut
1104095349102180863,6.6237594368474255,4.112648654123432,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102350400,6.880726513218844,3.658169981394636,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102350327-1,6.829675571376498,3.622743276948932,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180590-1,6.497958431601727,4.025836376989398,30 Astro-Epen,318 Astro-NT NN
1104095349102340752,6.948506360650507,3.744667191936805,31 OPC-Oligo,327 Oligo NN
1104095349202190534,6.459938023748423,3.757778982039308,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190731,6.524003004492292,3.664924224398106,07 CTX-MGE GABA,053 Sst Gaba
1104095349102180509-1,6.440053557362148,3.843784983609973,30 Astro-Epen,319 Astro-TE NN
1104095349102180525-1,6.461810548903634,3.966868389723203,30 Astro-Epen,318 Astro-NT NN
1104095349102340307-1,6.813374420488948,4.106199733342003,19 MB Glut,187 SCsg Pde5a Glut
1104095349102340109-1,6.729260951651366,4.12726444242919,30 Astro-Epen,318 Astro-NT NN
1104095349102180547-1,6.474144198185222,3.992751522057934,30 Astro-Epen,318 Astro-NT NN
1104095349102340756,6.953955675325705,3.754621234893325,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102340790,6.975653393176102,3.851992746234421,31 OPC-Oligo,327 Oligo NN
1104095349102350190,6.73594809484351,3.592926913654064,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102340517-1,6.889209651465464,4.057604360314546,30 Astro-Epen,319 Astro-TE NN
1104095349102350383,6.865111033510759,3.642576758650727,34 Immune,334 Microglia NN
1104095349102180800-1,6.60109987512646,4.107392250319104,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102350222-1,6.758904854733194,3.5957352535068803,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180539-1,6.446433793875046,3.792789043961835,31 OPC-Oligo,326 OPC NN
1104095349102340029,6.693887894379685,4.128999164940588,30 Astro-Epen,318 Astro-NT NN
1104095349102340703,6.950304524328517,3.976327674626664,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180835-1,6.612047624877667,4.112482594809731,19 MB Glut,187 SCsg Pde5a Glut
1104095349102180549-1,6.448655465908526,3.782420766223949,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190593,6.463809642142892,3.7431705555932058,30 Astro-Epen,319 Astro-TE NN
1104095349102340640,6.933575941164847,4.007254523819603,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350263,6.791895762375992,3.60310964895383,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180528-1,6.462721941222456,3.976350397611696,19 MB Glut,187 SCsg Pde5a Glut
1104095349102180956,6.670014250274792,4.128299077669934,30 Astro-Epen,318 Astro-NT NN
1104095349102180495-2,6.436493733656453,3.873575267984625,30 Astro-Epen,319 Astro-TE NN
1104095349102180512-1,6.438517088179367,3.823914719996374,31 OPC-Oligo,327 Oligo NN
1104095349102190689,6.504681042773266,3.679200730120029,30 Astro-Epen,319 Astro-TE NN
1104095349102190656,6.491468701792163,3.6951261719615407,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340792,6.974245852625967,3.8100486961375095,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102340691,6.948602664559631,3.985635527883905,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102340072,6.71493830075886,4.132109877014157,19 MB Glut,187 SCsg Pde5a Glut
1104095349102350244,6.776949742935624,3.596800612530164,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102180498-1,6.436794011509966,3.8934121094261727,30 Astro-Epen,319 Astro-TE NN
1104095349102180611-1,6.509763539148059,4.047843000007845,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190744,6.533248836469914,3.6499435838346352,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340607-1,6.919916199584983,4.030876464896473,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350379-1,6.860396887739288,3.634133348785976,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102190604,6.467226543948878,3.7298028443130553,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340631-1,6.930464217165425,4.017459091999181,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102190855,6.592392815601468,3.611691465340313,07 CTX-MGE GABA,053 Sst Gaba
1104095349102340131,6.742049418535526,4.131732581446287,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102190791,6.558652431994581,3.629699436306668,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180688,6.5435774771314,4.080186603085022,33 Vascular,331 Peri NN
1104095349102340615,6.9254400707261325,4.026239122501774,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340763,6.975851933706696,3.916628617579091,31 OPC-Oligo,326 OPC NN
1104095349102340788,6.969072014321465,3.777471070212671,07 CTX-MGE GABA,053 Sst Gaba
1104095349102350132,6.700007070503209,3.585132451137812,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180507-1,6.450928483999521,3.961041247914152,30 Astro-Epen,319 Astro-TE NN
1104095349202340323-1,6.835017520534246,4.1040548170098745,30 Astro-Epen,319 Astro-TE NN
1104095349102340755,6.950864880128786,3.731293416568132,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102340721,6.959054751895042,3.972794168482608,31 OPC-Oligo,327 Oligo NN
1104095349102340730,6.963916730214892,3.961914126269608,30 Astro-Epen,319 Astro-TE NN
1104095349102190701,6.509142995803769,3.667403352258279,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180510-1,6.43505950732251,3.812428621313674,06 CTX-CGE GABA,046 Vip Gaba
1104095349102340801,6.980686232280102,3.821016792067419,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102340719,6.932264986548351,3.699649693506146,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102340809,6.983834618987418,3.849586777427515,30 Astro-Epen,319 Astro-TE NN
1104095349102340320-1,6.820508816760263,4.112672152784608,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102350402,6.87896508529816,3.642416690628158,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102350454,6.917776131403049,3.679361596613033,34 Immune,334 Microglia NN
1104095349102180587-1,6.495606651577724,4.039583210625119,19 MB Glut,187 SCsg Pde5a Glut
1104095349102340599,6.919716214890555,4.039262323072704,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350234-1,6.768270109683163,3.588457185791102,30 Astro-Epen,319 Astro-TE NN
1104095349102340532-1,6.895932284439393,4.064582228534825,30 Astro-Epen,319 Astro-TE NN
1104095349102190610,6.465565576156469,3.721135136862889,30 Astro-Epen,319 Astro-TE NN
1104095349102350079,6.670933574644303,3.5833029655685227,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190570,6.452314195897335,3.746339929774311,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180765-1,6.5837899317103465,4.110306605848731,34 Immune,334 Microglia NN
1104095349102340676,6.946978675318857,4.003064559663373,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102180523-1,6.437970365750312,3.784576425284806,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190614,6.469561249128158,3.712473908428221,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190880,6.606016234397945,3.599058352626105,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102180660-1,6.535107970597983,4.080688447673283,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102180526-1,6.439775872872992,3.775831485794414,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180943-1,6.662038825458064,4.136815979835208,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102340456-2,6.872762468998528,4.086654454753719,30 Astro-Epen,319 Astro-TE NN
1104095349102340768,6.977709240219377,3.935160571105957,30 Astro-Epen,319 Astro-TE NN
1104095349102190659,6.490226964893574,3.681654563896025,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340670,6.943414271407445,4.012137806934399,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102190576,6.454733841247041,3.7361769903108346,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202180865,6.670768264372643,4.138911963797956,20 MB GABA,211 SC Tnnt1 Gli3 Gaba
1104095349102340168,6.75679216111066,4.136883504032621,30 Astro-Epen,318 Astro-NT NN
1104095349102180513-1,6.4334496018418585,3.794931833260452,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340808,6.979594682284424,3.78863047401971,31 OPC-Oligo,327 Oligo NN
1104095349102180483-1,6.426450533252278,3.8357391094218833,30 Astro-Epen,319 Astro-TE NN
1104095349102190645,6.482444516303878,3.689842878074014,33 Vascular,333 Endo NN
1104095349102180631-1,6.521480828718019,4.0720393362609535,19 MB Glut,187 SCsg Pde5a Glut
1104095349202340742,6.984463151764984,3.809113219681043,30 Astro-Epen,319 Astro-TE NN
1104095349102180619-1,6.51268830967452,4.064071052648605,33 Vascular,333 Endo NN
1104095349102190830,6.578672472815682,3.609033296492835,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102340707,6.958130145872756,3.988745514326193,06 CTX-CGE GABA,046 Vip Gaba
1104095349102190544,6.440691001873064,3.76657675215131,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180477-1,6.424949342123391,3.870203908979992,33 Vascular,331 Peri NN
1104095349102190897,6.617703801586162,3.5920875531653493,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180714-1,6.557339984892359,4.099471821485548,33 Vascular,333 Endo NN
1104095349102190805,6.564701089480003,3.6158055155901447,30 Astro-Epen,319 Astro-TE NN
1104095349102340650,6.938203806576713,4.023059438906342,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350373-1,6.85973378890224,3.621765323706137,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102350343-1,6.84051656949036,3.610255993627689,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102190672,6.495945313612159,3.671495005324233,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102190743,6.531925571167454,3.637592830677689,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180486-1,6.437607659187342,3.949198218135477,19 MB Glut,187 SCsg Pde5a Glut
1104095349102350430,6.8979499068487415,3.649612857563765,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180476-1,6.432787233513952,3.93399788760501,33 Vascular,333 Endo NN
1104095349102340767,6.952414591552382,3.7160238396480345,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102340589-1,6.916635489019414,4.052413336701971,01 IT-ET Glut,007 L2/3 IT CTX Glut
1104095349102190857,6.593316436325248,3.5987339138261643,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102190707,6.51104939401019,3.653207162991413,33 Vascular,333 Endo NN
1104095349102180517-1,6.460789923923964,4.003290046998739,30 Astro-Epen,318 Astro-NT NN
1104095349102340352,6.831679322505529,4.116433801276297,19 MB Glut,187 SCsg Pde5a Glut
1104095349102340798,6.972236844388588,3.754466733492162,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102340820,6.991712520491044,3.8378344467309606,01 IT-ET Glut,024 L5 PPP Glut
1104095349102340143,6.7494700832601,4.1423407127862495,30 Astro-Epen,318 Astro-NT NN
1104095349102350144,6.709816984107649,3.574087699482086,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180493-1,6.425694693394042,3.808816114407564,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340705,6.957004734997906,3.999444335077008,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102350449-1,6.913368926925573,3.661466897509004,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102180540,6.44318821298038,3.749022008607632,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340568-1,6.906314737700894,4.066044488085237,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350218-1,6.753926403113712,3.577200651938682,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190964,6.657452726088262,3.5764468108115928,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190575,6.45352419825015,3.723309197927723,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180871-1,6.633379598909199,4.138647559884705,19 MB Glut,187 SCsg Pde5a Glut
1104095349102180502-1,6.42812011319862,3.787565888882791,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202340672,6.969891803280886,3.979271955774851,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350235,6.769932684385821,3.57809661363238,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102181061,6.717423513774799,4.148779378980137,20 MB GABA,211 SC Tnnt1 Gli3 Gaba
1104095349102350033,6.640838779252227,3.578698584478581,33 Vascular,333 Endo NN
1104095349102180756,6.580136517114642,4.119597634179707,20 MB GABA,208 SC Lef1 Otx2 Gaba
1104095349102350324,6.825969167583095,3.5964346602577537,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102340634,6.937506133637236,4.034780381791334,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102350097,6.678067584433324,3.5721194595719217,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102350463,6.925851703730559,3.670029370496664,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102340100,6.731125642429928,4.148777913998558,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102180954-1,6.673297339112305,4.147943980375539,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102340382,6.84336230441352,4.1160782758407874,30 Astro-Epen,319 Astro-TE NN
1104095349102190629,6.4742586685267804,3.686761953568155,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190602,6.463941735886813,3.7013688163496816,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340789,6.9617680783758615,3.720145981732151,31 OPC-Oligo,326 OPC NN
1104095349102180468-1,6.429121403966094,3.944030884486752,30 Astro-Epen,318 Astro-NT NN
1104095349102190591,6.45722586588438,3.71075942549408,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350201,6.74242436559181,3.570951967690692,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102190842,6.581468905992825,3.5969580698922767,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340832,6.999181119335242,3.861331277465237,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180475-1,6.417396578600047,3.823155044972905,30 Astro-Epen,319 Astro-TE NN
1104095349102190545,6.435229606343454,3.7526329270496137,30 Astro-Epen,319 Astro-TE NN
1104095349102340606,6.925317895092638,4.054944325351466,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102180597,6.50428298556949,4.070931386632381,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102340684,6.952974038104825,4.019003508364998,01 IT-ET Glut,018 L2 IT PPP-APr Glut
1104095349102340831,6.99944937850683,3.877913853502346,33 Vascular,333 Endo NN
1104095349102350409,6.87984458517482,3.6232993112496255,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102180511-1,6.45875321357328,4.015240819278087,19 MB Glut,187 SCsg Pde5a Glut
1104095349102190561,6.444384045044516,3.7296733643275575,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202340763,6.997938368429892,3.820390054848222,07 CTX-MGE GABA,053 Sst Gaba
1104095349102340822,6.986798529043387,3.7706974057451976,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102350301-1,6.812162971401659,3.5857558659714144,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102190954,6.648553023614672,3.572170796940888,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102340791,6.990085175488836,3.9401153803256,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102340834,6.993664217153161,3.7923556441530417,02 NP-CT-L6b Glut,028 L6b/CT ENT Glut
1104095349102180496-2,6.423514124234378,3.7811027106758575,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350427,6.892886171698471,3.6311506637928654,30 Astro-Epen,319 Astro-TE NN
1104095349102190636,6.478537365926014,3.6732488422186975,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180479,6.419013148402399,3.795332940129573,01 IT-ET Glut,007 L2/3 IT CTX Glut
1104095349202340530,6.916638315547079,4.069352893809219,30 Astro-Epen,319 Astro-TE NN
1104095349102180454-1,6.410987487845355,3.868376139566168,31 OPC-Oligo,327 Oligo NN
1104095349202180412,6.4206520575603925,3.9365138785203295,19 MB Glut,187 SCsg Pde5a Glut
1104095349102350395-1,6.870300021847749,3.6122137249099935,33 Vascular,330 VLMC NN
1104095349102340194-1,6.771030683895824,4.149738598203612,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102340366-1,6.838796146468038,4.125968662599245,19 MB Glut,187 SCsg Pde5a Glut
1104095349102350406-1,6.87619423292179,3.6158958357476334,33 Vascular,333 Endo NN
1104095349102340515,6.892673253061067,4.092079704375955,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102340835,6.987558661118093,3.7612952883457167,31 OPC-Oligo,326 OPC NN
1104095349102350346,6.83869978782715,3.593183979352144,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180768-1,6.586109506243396,4.131684369109158,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102180856,6.624564118975825,4.146027825078962,30 Astro-Epen,318 Astro-NT NN
1104095349102340745,6.974257931496391,3.991632300315815,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102190902,6.617923184610744,3.5757621528261807,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102180686-1,6.549468785663708,4.113242064027123,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102180469-1,6.41403471581954,3.804438187750893,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190648,6.483198257671004,3.662818115140639,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180542-1,6.479449579181292,4.052900154168875,19 MB Glut,187 SCsg Pde5a Glut
1104095349102350123,6.691433080970316,3.5617449637323912,33 Vascular,333 Endo NN
1104095349102340635,6.934645885670873,4.053518067176952,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180578-1,6.493187876565335,4.068654443750175,20 MB GABA,205 SC-PAG Lef1 Emx2 Gaba
1104095349102340853,7.005961455543588,3.84977244558706,01 IT-ET Glut,024 L5 PPP Glut
1104095349102350367-1,6.853620426935936,3.59922709123404,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102180447,6.4140433493021085,3.919588836676504,30 Astro-Epen,319 Astro-TE NN
1104095349102180622-1,6.519879227774258,4.093236365614578,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102340848,7.002072811178209,3.8094814642956254,30 Astro-Epen,319 Astro-TE NN
1104095349102340485-1,6.884716798460969,4.101213986223578,30 Astro-Epen,319 Astro-TE NN
1104095349102190564,6.446650165907287,3.712035669371342,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340840,6.995586825013236,3.7782221739055153,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102340778,6.954135633394186,3.6895625513732897,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102350512,6.964540966899927,3.7056369578308113,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102180481,6.4157617032662975,3.788037578376052,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180828-1,6.613510793809603,4.145210224459708,31 OPC-Oligo,327 Oligo NN
1104095349102190505,6.420929002960436,3.7694491460211417,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350150,6.705841235821109,3.559604401991986,01 IT-ET Glut,022 L5 ET CTX Glut
1104095349102350480-1,6.936259465324985,3.665676978860352,07 CTX-MGE GABA,053 Sst Gaba
1104095349102350266-1,6.788063225731866,3.5706383370285906,07 CTX-MGE GABA,052 Pvalb Gaba
1104095349102190527,6.426684204790265,3.752346929307909,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180455,6.415399543147967,3.931728824578351,30 Astro-Epen,318 Astro-NT NN
1104095349102180793-1,6.597994924515432,4.139921017928598,20 MB GABA,207 SCs Dmbx1 Gaba
1104095349102180720,6.561177879872162,4.123002478445619,20 MB GABA,209 SCs Pax7 Nfia Gaba
1104095349102350102,6.679053144002298,3.560344565126388,30 Astro-Epen,319 Astro-TE NN
1104095349102340857,7.007094340038913,3.834679166254548,33 Vascular,333 Endo NN
1104095349102340858,7.008336437578445,3.868990100993264,02 NP-CT-L6b Glut,034 NP PPP Glut
1104095349102190932,6.634596165925817,3.567287826258989,30 Astro-Epen,319 Astro-TE NN
1104095349102190702,6.507246852798996,3.6340803431901145,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102340071,6.719305830815413,4.161655018108114,20 MB GABA,213 SCsg Gabrr2 Gaba
